0.000000000000000000e+00,2.999999999999999889e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.000000000000000278e-02,2.999999999999999889e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.000000000000000056e-01,2.999999999999999889e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.500000000000000222e-01,2.999999999999999889e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.000000000000000111e-01,2.999999999999999889e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.345560649741198211e-01,2.627150426041111597e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.781726326789455417e-01,2.473040737826109337e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.295867904206213339e-01,2.507181525818993895e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.792161369266410231e-01,2.498233158897913420e-01,1.199999999999999956e+00,1.199999999999999956e+00
4.292845931608861854e-01,2.499885838589351039e-01,1.199999999999999956e+00,1.199999999999999956e+00
4.793814217178856141e-01,2.502223486744681868e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.289256512556427259e-01,2.491220214431921764e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.806519045476151719e-01,2.532895655527631074e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.210984303624780267e-01,2.302254386072238868e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.575766538957188434e-01,1.975809824737965459e-01,1.199999999999999956e+00,1.199999999999999956e+00
7.088470846280079396e-01,2.006480735777443902e-01,1.199999999999999956e+00,1.199999999999999956e+00
7.585068701683926884e-01,1.998267232152258766e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.085972972745646414e-01,2.000450335613521147e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.585758033094923469e-01,1.999931425393658146e-01,1.199999999999999956e+00,1.199999999999999956e+00
9.085713520636091722e-01,1.999823962811848044e-01,1.199999999999999956e+00,1.199999999999999956e+00
9.586106510122145430e-01,2.000772723358950622e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.008457906463676057e+00,1.997085143752350689e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.059029585709224230e+00,2.010886701631647289e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.106817615031203461e+00,1.957485005527150046e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.140552228387626599e+00,1.564803835205495763e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.187207832601836932e+00,1.484062978565533764e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.238044847760388256e+00,1.504270312042399749e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.287820570220823635e+00,1.498855773264867741e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.337880665220531951e+00,1.500306594898130064e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.387864562761264242e+00,1.499917847142612504e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.437868877598626582e+00,1.500022016531419866e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.487867720708443198e+00,1.499994086731708809e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.537868033431814219e+00,1.500001636541744565e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.587867939428513786e+00,1.499999367101312042e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.637868002718345206e+00,1.500000895053007766e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.687867843562319559e+00,1.499997052686657673e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.737868416896589885e+00,1.500010894200361766e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.787866282715535160e+00,1.499959370511895762e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.837874246105483556e+00,1.500151623752055685e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.887844526726744521e+00,1.499434134479881997e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.937955440851752309e+00,1.502111838328416271e-01,1.199999999999999956e+00,1.199999999999999956e+00
1.987541503730459347e+00,1.492118512206452863e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.039086338090625006e+00,1.529414112845771112e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.076612133872443255e+00,1.228260182812323659e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.115796600827144047e+00,9.671501171897571580e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.167521882427325242e+00,1.008802099570461769e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.217059594615840457e+00,9.976414845283963773e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.267183464261598669e+00,1.000631962315952916e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.317150273490050871e+00,9.998306662077921514e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.367159166930483671e+00,1.000045372852878950e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.417156783940300535e+00,9.999878423806922434e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.467157422460599658e+00,1.000003257624352410e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.517157251369586124e+00,9.999991271218984512e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.567157297213341405e+00,1.000000233888054119e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.617157284929334082e+00,9.999999373258854074e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.667157288221607914e+00,1.000000016808404446e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.717157287336520177e+00,9.999999954404971414e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.767157287584597114e+00,1.000000001429607044e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.817157287477376926e+00,9.999999988410744611e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.867157287658181897e+00,1.000000003206095028e-01,1.199999999999999956e+00,1.199999999999999956e+00
2.917157287042181579e+00,9.999999883345453422e-02,1.199999999999999956e+00,1.199999999999999956e+00
2.967157289325375924e+00,1.000000043455723658e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.017157280808599573e+00,9.999998378425602186e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.067157312592510898e+00,1.000000605174035800e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.117157193973644880e+00,9.999977414612967741e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.167157636665196119e+00,1.000008428980777575e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.217155984517855227e+00,9.999685426155936752e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.267162150415668709e+00,1.000117400556848474e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.317139138971756385e+00,9.995618551570129018e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.367225018849592910e+00,1.001635178815100252e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.416904510782158066e+00,9.938974295825868388e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.468100663174061182e+00,1.022775102854552309e-01,1.199999999999999956e+00,1.199999999999999956e+00
3.513012575363041901e+00,8.999377968554819751e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.547087724242487639e+00,5.154778813153292061e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.596276308491541673e+00,4.958885722087885695e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.646492241399421630e+00,5.011016537563529188e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.696434382351128090e+00,4.997048127658001299e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.746449885636423005e+00,5.000790951804467283e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.796445731543536262e+00,4.999788065124131931e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.846446844629789918e+00,5.000056787699006661e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.896446546377662301e+00,4.999984784079841704e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.946446626299918492e+00,5.000004075981626106e-02,1.199999999999999956e+00,1.199999999999999956e+00
3.996446604863021168e+00,4.999998911993654149e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.046446610688356316e+00,5.000000276043758268e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.096446608823910651e+00,4.999999983831313055e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.146446610456355764e+00,4.999999788630991177e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.196446605791024353e+00,5.000000861644725292e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.246446622819905592e+00,4.999996764790108628e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.296446559369712759e+00,5.000012079194843251e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.346446796141598234e+00,4.999954918430521422e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.396445912504248987e+00,5.000168247083071338e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.446449210281760323e+00,4.999372093237193504e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.496436902809063163e+00,5.002343379968154230e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.546482834922343841e+00,4.991254386890191241e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.596311413941917223e+00,5.032639072471083164e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.646951165750344614e+00,4.878189323225451401e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.682184250174210582e+00,8.443238109057622787e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.724481454589313678e+00,1.030285746598229440e-01,1.199999999999999956e+00,1.199999999999999956e+00
4.776070405002647234e+00,9.919250902201302844e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.825652513128524390e+00,1.002013892521249061e-01,1.199999999999999956e+00,1.199999999999999956e+00
4.875735130211681145e+00,1.000019339694873249e-01,1.199999999999999956e+00,1.199999999999999956e+00
4.925822553753181232e+00,9.979087486992584133e-02,1.199999999999999956e+00,1.199999999999999956e+00
4.975390242504023952e+00,1.008345665508093569e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.027032063959156361e+00,9.687085892683679200e-02,1.199999999999999956e+00,1.199999999999999956e+00
5.068792648733565720e+00,1.167625669104702807e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.104344645896345511e+00,1.516431313093013211e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.155224306569486714e+00,1.495194425819008910e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.204909646842209803e+00,1.502790983630951371e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.255288625078172515e+00,1.493641639657185272e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.304071645524085277e+00,1.523022125113493441e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.337973611642309102e+00,1.911663042417061920e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.383550876795869300e+00,2.018437306675907594e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.434186038260530260e+00,2.003103153238613987e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.485592420466582020e+00,1.969150080369638234e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.524334624211449274e+00,2.240937339752255564e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.562375063602837955e+00,2.529666641216687939e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.613751694495769939e+00,2.496431919954525402e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.664241540006725195e+00,2.484605678965210451e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.710598020387137375e+00,2.572569288224429984e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.744388286933825860e+00,2.963907310468142930e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.792285929841948011e+00,3.014656858057847555e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.843872023675169558e+00,2.976385695769140360e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.879847168100389432e+00,3.314805570667819223e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.920627228206863713e+00,3.537872624765849294e-01,1.199999999999999956e+00,1.199999999999999956e+00
5.973382901012949553e+00,3.469863493943124433e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.017789797109711181e+00,3.611048474764998462e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.050927209844578769e+00,4.012079800041731814e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.084637096538822121e+00,4.376762214014180419e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.126919553745610258e+00,4.693516578143999696e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.151055063556673197e+00,5.096488512318574360e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.152921278739784228e+00,5.588282379087771146e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.189885447915554728e+00,5.935240230258095329e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.233975685219461660e+00,6.252708047371421385e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.252289092420373784e+00,6.676801750890221099e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.249221781525625019e+00,7.189517136456136104e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.250823781477124363e+00,7.682878709376671500e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.247483092565878415e+00,8.196717032128626457e-01,1.199999999999999956e+00,1.199999999999999956e+00
6.261177799601603589e+00,8.639991477521268282e-01,1.199999999999999956e+00,1.199999999999999956e+00
