-0.066001,-0.206427,3.663771,0.891474,-0.453071
0.111535,-0.296656,3.678195,0.906391,-0.422440
0.294160,-0.374286,3.690424,0.932648,-0.360788
0.481803,-0.439891,3.700797,0.953677,-0.300832
0.673135,-0.493832,3.709600,0.969831,-0.243780
0.867261,-0.536781,3.717074,0.981695,-0.190462
1.063345,-0.569538,3.723422,0.989955,-0.141383
1.260857,-0.592993,3.728814,0.995319,-0.096645
1.459171,-0.607973,3.733396,0.998460,-0.055477
1.657874,-0.615052,3.737291,0.999861,-0.016660
1.856857,-0.614599,3.740601,0.999778,0.021080
2.055521,-0.606668,3.743416,0.998271,0.058783
2.253864,-0.591221,3.745809,0.995316,0.096671
2.451480,-0.568210,3.747844,0.990883,0.134728
2.647817,-0.537656,3.749574,0.984945,0.172868
2.843357,-0.499432,3.751046,0.977545,0.210727
3.036224,-0.453928,3.752298,0.968637,0.248480
3.228690,-0.400584,3.753363,0.958360,0.285564
3.417886,-0.340204,3.754269,0.946665,0.322220
3.604994,-0.272500,3.755039,0.933696,0.358066
3.789730,-0.197604,3.755695,0.919588,0.392884
3.969949,-0.116577,3.756252,0.904303,0.426892
4.149384,-0.027823,3.756727,0.888209,0.459439
4.324270,0.066701,3.757130,0.871135,0.491043
4.494575,0.166755,3.757474,0.852892,0.522087
4.663301,0.274234,3.757766,0.833540,0.552459
4.827052,0.387116,3.758015,0.812861,0.582458
4.985944,0.505425,3.758226,0.790907,0.611937
5.140760,0.629837,3.758406,0.767501,0.641047
5.291271,0.760446,3.758559,0.742337,0.670027
5.436172,0.896473,3.758689,0.714864,0.699264
5.575190,1.038169,3.758800,0.684689,0.728836
5.707935,1.185758,3.758895,0.652556,0.757741
5.834341,1.339093,3.758975,0.621578,0.783352
5.954928,1.497034,3.759043,0.594583,0.804034
6.070426,1.658342,3.759101,0.571743,0.820433
6.181734,1.822495,3.759151,0.551879,0.833924
6.289519,1.989406,3.759193,0.533578,0.845751
6.394307,2.159435,3.759228,0.515728,0.856752
6.494436,2.329824,3.759259,0.496623,0.867967
6.590780,2.502818,3.759285,0.474927,0.880025
6.683496,2.680147,3.759307,0.450514,0.892769
6.770365,2.858695,3.759326,0.424029,0.905649
6.851849,3.039717,3.759342,0.396438,0.918061
6.928483,3.224862,3.759355,0.368265,0.929721
6.998458,3.409846,3.759367,0.339335,0.940666
7.063259,3.598473,3.759376,0.310355,0.950621
7.122062,3.788446,3.759385,0.281095,0.959680
7.175067,3.980194,3.759392,0.251854,0.967765
7.222317,4.173684,3.759398,0.222739,0.974878
7.263702,4.368128,3.759403,0.193841,0.981033
7.299422,4.563913,3.759408,0.165357,0.986234
7.329499,4.760556,3.759411,0.137373,0.990519
7.354069,4.957944,3.759414,0.110069,0.993924
7.373285,5.155946,3.759417,0.083596,0.996500
7.387330,5.354426,3.759419,0.057935,0.998320
7.396319,5.552857,3.759421,0.032626,0.999468
7.400314,5.752152,3.759423,0.006425,0.999979
7.398873,5.950388,3.759425,-0.023620,0.999721
7.390924,6.149563,3.759426,-0.061798,0.998089
7.374326,6.346843,3.759427,-0.110762,0.993847
7.347013,6.543571,3.759428,-0.166270,0.986080
7.308427,6.737665,3.759428,-0.223224,0.974767
7.258230,6.931264,3.759429,-0.277287,0.960787
7.198075,7.120029,3.759430,-0.329057,0.944310
7.127371,7.306798,3.759430,-0.378722,0.925511
7.047122,7.488924,3.759430,-0.427232,0.904142
6.957191,7.666947,3.759431,-0.474473,0.880270
6.858096,7.839615,3.759431,-0.521387,0.853320
6.749125,8.007475,3.759431,-0.567941,0.823069
6.632632,8.166363,3.759431,-0.615708,0.787974
6.503935,8.321265,3.759432,-0.663280,0.748371
6.367975,8.464972,3.759432,-0.712542,0.701629
6.222602,8.598290,3.759432,-0.765207,0.643784
6.063815,8.720868,3.759432,-0.821741,0.569861
5.894146,8.826067,3.733426,-0.880974,0.473165
5.713283,8.909136,3.634697,-0.938534,0.345186
5.521373,8.963170,3.439582,-0.985082,0.172084
5.324731,8.977012,3.172755,-0.999984,-0.005689
5.131353,8.960951,3.130657,-0.994354,-0.106118
4.933930,8.935306,3.232198,-0.981074,-0.193635
4.742025,8.884109,3.275479,-0.942422,-0.334427
4.561164,8.803026,3.205653,-0.883293,-0.468822
4.390734,8.697656,3.288364,-0.821812,-0.569759
4.237458,8.578602,3.362805,-0.758748,-0.651384
4.093373,8.442372,3.424871,-0.695708,-0.718325
3.958134,8.290198,3.476808,-0.635638,-0.771987
3.839162,8.133630,3.520397,-0.578028,-0.816017
3.728484,7.965996,3.557064,-0.526419,-0.850225
3.628828,7.793918,3.587968,-0.479277,-0.877664
3.537440,7.616150,3.614055,-0.438597,-0.898684
3.453986,7.435668,3.636104,-0.404823,-0.914395
3.375844,7.251146,3.654761,-0.379212,-0.925310
3.303237,7.067827,3.670560,-0.361309,-0.932446
3.231754,6.879287,3.683950,-0.350763,-0.936464
3.163248,6.694085,3.695305,-0.347039,-0.937851
3.094355,6.507974,3.704939,-0.353051,-0.935604
3.022665,6.321531,3.713116,-0.370197,-0.928953
2.947048,6.138331,3.720060,-0.397778,-0.917482
2.865329,5.958633,3.725958,-0.434999,-0.900431
2.774521,5.781206,3.730969,-0.481042,-0.876698
2.673786,5.609548,3.735228,-0.536116,-0.844144
2.561527,5.445834,3.738848,-0.599983,-0.800013
2.435931,5.292394,3.741925,-0.669806,-0.742536
2.296220,5.151720,3.738003,-0.737445,-0.675407
2.143715,5.024761,3.739908,-0.794034,-0.607873
1.981074,4.910460,3.742826,-0.837384,-0.546616
1.810541,4.807276,3.745307,-0.870013,-0.493029
1.635814,4.714804,3.747417,-0.894801,-0.446466
1.456744,4.630747,3.749211,-0.913237,-0.407430
1.273715,4.553258,3.750738,-0.926522,-0.376240
1.086318,4.480325,3.752036,-0.935608,-0.353042
0.901946,4.412975,3.753140,-0.941544,-0.336891
0.713502,4.346929,3.754079,-0.944395,-0.328814
0.524725,4.281636,3.754878,-0.943934,-0.330134
0.337831,4.215541,3.755557,-0.939671,-0.342078
0.150414,4.145372,3.756136,-0.931288,-0.364284
-0.033035,4.070473,3.756627,-0.918068,-0.396422
-0.214498,3.987803,3.757046,-0.899528,-0.436864
-0.391119,3.896566,3.757402,-0.874916,-0.484275
-0.562584,3.795134,3.757705,-0.844010,-0.536328
-0.726921,3.683180,3.757963,-0.806370,-0.591411
-0.883826,3.559527,3.758182,-0.762273,-0.647256
-1.029822,3.425982,3.758368,-0.710510,-0.703687
-1.167314,3.278761,3.758527,-0.651355,-0.758773
-1.290112,3.122767,3.758662,-0.581013,-0.813894
-1.398304,2.955186,3.728880,-0.493836,-0.869555
-1.488364,2.773680,3.249112,-0.377171,-0.926144
-1.549664,2.583523,2.876735,-0.191540,-0.981485
-1.563540,2.388469,2.683581,0.002142,-0.999998
-1.548844,2.200899,2.475402,0.008545,-0.999963
-1.560216,1.999534,2.705832,-0.009672,-0.999953
-1.552711,1.801096,2.887454,0.100017,-0.994986
-1.520475,1.604182,3.033440,0.218333,-0.975874
-1.465773,1.412515,3.152335,0.317054,-0.948408
-1.394715,1.227994,3.250076,0.393533,-0.919310
-1.310897,1.050717,3.330983,0.461514,-0.887133
-1.212770,0.878255,3.398308,0.526755,-0.850017
-1.099756,0.710002,3.454559,0.584953,-0.811067
-0.979705,0.555099,3.501711,0.637653,-0.770323
-0.847065,0.404737,3.541336,0.684287,-0.729213
-0.706432,0.263884,3.574705,0.727643,-0.685956
-0.557142,0.131424,3.602855,0.767699,-0.640810
-0.400423,0.008454,3.626635,0.805441,-0.592676
-0.236203,-0.104736,3.646746,0.841298,-0.540571
-0.066001,-0.206427,3.663771,0.858449,-0.512899
