# ##time, x, y, yaw, vel, speed_cmd, steer_cmd, s, lap
5.190000000000000000e+02,2.263365656998033515e+01,9.011997889498957193e+00,1.871327050573929007e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.357654094696044922e-01,3.117273848642553702e+01,0.000000000000000000e+00
5.200000000000000000e+02,2.260717538246764491e+01,9.065821484456545676e+00,1.944748372833636774e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.334016084671020508e-01,3.117273848642553702e+01,0.000000000000000000e+00
5.210000000000000000e+02,2.257669053125047043e+01,9.117483644821453126e+00,2.018646008503002243e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.254167318344116211e-01,3.142768946210517811e+01,0.000000000000000000e+00
5.220000000000000000e+02,2.254242924631046208e+01,9.166722836984563472e+00,2.092657039930655216e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.128179192543029785e-01,3.142768946210517811e+01,0.000000000000000000e+00
5.230000000000000000e+02,2.250460339348004268e+01,9.213279797569358109e+00,2.166699550293093246e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.959747195243835449e-01,3.142768946210517811e+01,0.000000000000000000e+00
5.240000000000000000e+02,2.246343021750853808e+01,9.256904566517054178e+00,2.240752373273260822e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.750173687934875488e-01,3.142768946210517811e+01,0.000000000000000000e+00
5.250000000000000000e+02,2.241913953072254628e+01,9.297360569662963314e+00,2.314809048653769796e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.499525427818298340e-01,3.142768946210517811e+01,0.000000000000000000e+00
5.260000000000000000e+02,2.237197583972626092e+01,9.334427271101645829e+00,2.388867284073866060e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.207108616828918457e-01,3.142768946210517811e+01,0.000000000000000000e+00
5.270000000000000000e+02,2.232219840598531135e+01,9.367902061934188396e+00,2.462926178295770985e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.871752917766571045e-01,3.213982149646114550e+01,0.000000000000000000e+00
5.280000000000000000e+02,2.227015457941852361e+01,9.397735150832795981e+00,2.535546063175534659e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.499556779861450195e-01,3.213982149646114550e+01,0.000000000000000000e+00
5.290000000000000000e+02,2.221619674553621593e+01,9.423949566193098093e+00,2.606026154004244866e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.102569878101348877e-01,3.213982149646114550e+01,0.000000000000000000e+00
5.300000000000000000e+02,2.216082492024688477e+01,9.447039198215231082e+00,2.669597280661089922e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.714389562606811523e-01,3.213982149646114550e+01,0.000000000000000000e+00
5.310000000000000000e+02,2.210436920745307887e+01,9.467338784304553556e+00,2.726748522849867129e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.359208613634109497e-01,3.238982149646114550e+01,0.000000000000000000e+00
5.320000000000000000e+02,2.204706319674935244e+01,9.485100788689676321e+00,2.778120534644933137e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.030782252550125122e-01,3.238982149646114550e+01,0.000000000000000000e+00
5.330000000000000000e+02,2.198910593573251049e+01,9.500610623037445635e+00,2.823837130512330429e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.731194704771041870e-01,3.238982149646114550e+01,0.000000000000000000e+00
5.340000000000000000e+02,2.193066101088419728e+01,9.514171711945037302e+00,2.863922602638115933e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.464061588048934937e-01,3.238982149646114550e+01,0.000000000000000000e+00
5.350000000000000000e+02,2.187186011305533029e+01,9.526099049424244569e+00,2.898381874319866824e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.213699504733085632e-01,3.238982149646114550e+01,0.000000000000000000e+00
5.360000000000000000e+02,2.181280779303812167e+01,9.536715365418567458e+00,2.927216010342049923e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.143887713551521301e-01,3.263982149646114550e+01,0.000000000000000000e+00
5.370000000000000000e+02,2.175358666382986073e+01,9.546348499365681306e+00,2.950425268615764818e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.116639226675033569e-01,3.263982149646114550e+01,0.000000000000000000e+00
5.380000000000000000e+02,2.169422028984411099e+01,9.555039818323251666e+00,2.970745566657158498e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.267440468072891235e-01,3.263982149646114550e+01,0.000000000000000000e+00
5.390000000000000000e+02,2.163470284379594233e+01,9.562627000248237863e+00,2.990683380625290599e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.151838600635528564e-01,3.263982149646114550e+01,0.000000000000000000e+00
5.400000000000000000e+02,2.157505255370395147e+01,9.569086827029424924e+00,3.010327765674695844e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.025178506970405579e-01,3.288982149646114550e+01,0.000000000000000000e+00
5.410000000000000000e+02,2.151528669734996058e+01,9.574371382813998466e+00,3.030114080695420764e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.893072605133056641e-02,3.288982149646114550e+01,0.000000000000000000e+00
5.420000000000000000e+02,2.145543130686482414e+01,9.578523122148821400e+00,3.049427277324140650e+00,1.999999999999997780e+00,2.000000000000000000e+00,7.401426881551742554e-02,3.288982149646114550e+01,0.000000000000000000e+00
5.430000000000000000e+02,2.139552976577416032e+01,9.581953030766385382e+00,3.064996196302419040e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.107789278030395508e-02,3.288982149646114550e+01,0.000000000000000000e+00
5.440000000000000000e+02,2.133558958636657721e+01,9.584621654322313944e+00,3.079475762770592429e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.973845183849334717e-02,3.313982149646114550e+01,0.000000000000000000e+00
5.450000000000000000e+02,2.127562878716225114e+01,9.586788468033946131e+00,3.090791225082784255e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.948225826025009155e-02,3.313982149646114550e+01,0.000000000000000000e+00
5.460000000000000000e+02,2.121565661964054428e+01,9.588611370460483840e+00,3.099716482088351821e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.209338337182998657e-02,3.313982149646114550e+01,0.000000000000000000e+00
5.470000000000000000e+02,2.115567213494936283e+01,9.589968407543146611e+00,3.108367135407942072e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.520440705120563507e-02,3.313982149646114550e+01,0.000000000000000000e+00
5.480000000000000000e+02,2.109568125246593340e+01,9.591013235734328291e+00,3.115236354166031951e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.863278448581695557e-02,3.338982149646114550e+01,0.000000000000000000e+00
5.490000000000000000e+02,2.103568989946405310e+01,9.592031148036141985e+00,3.119045061737206304e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.498140208423137665e-02,3.338982149646114550e+01,0.000000000000000000e+00
5.500000000000000000e+02,2.097569682679428738e+01,9.592941434354207431e+00,3.122172915069699961e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.287948247045278549e-02,3.338982149646114550e+01,0.000000000000000000e+00
5.510000000000000000e+02,2.091570196816200067e+01,9.593724877327312939e+00,3.124953135783532066e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.075799483805894852e-02,3.348982149646114692e+01,0.000000000000000000e+00
5.520000000000000000e+02,2.085570512643215579e+01,9.594337690550739595e+00,3.127866148347018260e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.730636909604072571e-03,3.348982149646114692e+01,0.000000000000000000e+00
5.530000000000000000e+02,2.079570693852821250e+01,9.594800197959177268e+00,3.130597265924677242e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.377657409757375717e-03,3.348982149646114692e+01,0.000000000000000000e+00
5.540000000000000000e+02,2.073570763306261000e+01,9.595082586718687523e+00,3.133497364990501577e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.871111430227756500e-02,3.374477247214078801e+01,0.000000000000000000e+00
5.550000000000000000e+02,2.067570785665602173e+01,9.595236062641207653e+00,3.135932030321828545e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.570327587425708771e-03,3.374477247214078801e+01,0.000000000000000000e+00
5.560000000000000000e+02,2.061570955396306104e+01,9.595676508824352524e+00,3.134624988247707300e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.525127492845058441e-03,3.374477247214078801e+01,0.000000000000000000e+00
5.570000000000000000e+02,2.055571326513671337e+01,9.596340784374060462e+00,3.132522005090592643e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.718716137111186981e-02,3.374477247214078801e+01,0.000000000000000000e+00
5.580000000000000000e+02,2.049571475450899527e+01,9.596753243508823417e+00,3.133904418231514111e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.930422127246856689e-02,3.399477247214078801e+01,0.000000000000000000e+00
5.590000000000000000e+02,2.043571505893029894e+01,9.596930632315247678e+00,3.136319501070728766e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.189148336648941040e-02,3.399477247214078801e+01,0.000000000000000000e+00
5.600000000000000000e+02,2.037571518104397228e+01,9.596871597471627879e+00,3.139441283896453161e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.937550798058509827e-02,3.399477247214078801e+01,0.000000000000000000e+00
5.610000000000000000e+02,2.031571951605863191e+01,9.596177105889568182e+00,-3.136829290511755630e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.344802349805831909e-02,3.399477247214078801e+01,0.000000000000000000e+00
5.620000000000000000e+02,2.025573352360384760e+01,9.594891378167870855e+00,-3.128814129146096246e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.456611558794975281e-02,3.424477247214078801e+01,0.000000000000000000e+00
5.630000000000000000e+02,2.019576200893463991e+01,9.593049394719024292e+00,-3.120367812773417793e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.488825470209121704e-02,3.424477247214078801e+01,0.000000000000000000e+00
5.640000000000000000e+02,2.013580716030226370e+01,9.590725536325029665e+00,-3.112329286225399283e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.441943086683750153e-02,3.424477247214078801e+01,0.000000000000000000e+00
5.650000000000000000e+02,2.007585443210827947e+01,9.588344540271187100e+00,-3.108018140384826378e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.573261693120002747e-03,3.424477247214078801e+01,0.000000000000000000e+00
5.660000000000000000e+02,2.001590539913534528e+01,9.585872497408663762e+00,-3.104791184457016406e+00,1.999999999999997780e+00,2.000000000000000000e+00,9.849895723164081573e-04,3.424477247214078801e+01,0.000000000000000000e+00
5.670000000000000000e+02,1.995596151070154178e+01,9.583278821058257790e+00,-3.101990654916094492e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.482509568333625793e-03,3.449477247214078801e+01,0.000000000000000000e+00
5.680000000000000000e+02,1.989602515944259054e+01,9.580516506110731356e+00,-3.099073157803633904e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.175800431519746780e-02,3.449477247214078801e+01,0.000000000000000000e+00
5.690000000000000000e+02,1.983608247518951018e+01,9.577897279834779454e+00,-3.099076762690850195e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.386274769902229309e-02,3.449477247214078801e+01,0.000000000000000000e+00
5.700000000000000000e+02,1.977612664037965118e+01,9.575596915085547778e+00,-3.101418629224111267e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.446461305022239685e-02,3.449477247214078801e+01,0.000000000000000000e+00
5.710000000000000000e+02,1.971616331598571392e+01,9.573500440211576645e+00,-3.104022754059143185e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.277373313903808594e-02,3.474477247214078801e+01,0.000000000000000000e+00
5.720000000000000000e+02,1.965619254608336419e+01,9.571630722785359424e+00,-3.107183190389602334e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.034845203161239624e-02,3.474477247214078801e+01,0.000000000000000000e+00
5.730000000000000000e+02,1.959620563030728846e+01,9.570392864472795580e+00,-3.114106423313525607e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.578415770083665848e-03,3.474477247214078801e+01,0.000000000000000000e+00
5.740000000000000000e+02,1.953621301797889132e+01,9.569452112601728899e+00,-3.119387853466294658e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.248819660395383835e-02,3.474477247214078801e+01,0.000000000000000000e+00
5.750000000000000000e+02,1.947621993208587909e+01,9.568542894499547202e+00,-3.122300053964254474e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.797222092747688293e-02,3.499972344782042910e+01,0.000000000000000000e+00
5.760000000000000000e+02,1.941623321424027182e+01,9.567288633037426493e+00,-3.120801753803710277e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.705899581313133240e-02,3.499972344782042910e+01,0.000000000000000000e+00
5.770000000000000000e+02,1.935626640823394595e+01,9.565304155909615247e+00,-3.114224332575082688e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.043908789753913879e-02,3.499972344782042910e+01,0.000000000000000000e+00
5.780000000000000000e+02,1.929632346682194566e+01,9.562693764895595194e+00,-3.106285538283600989e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.038392588496208191e-02,3.499972344782042910e+01,0.000000000000000000e+00
5.790000000000000000e+02,1.923640802142846340e+01,9.559513496382628261e+00,-3.097859039413326521e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.549713641405105591e-03,3.524972344782042910e+01,0.000000000000000000e+00
5.800000000000000000e+02,1.917650448141548125e+01,9.556112868175764774e+00,-3.092269995500738666e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.020167885348200798e-03,3.524972344782042910e+01,0.000000000000000000e+00
5.810000000000000000e+02,1.911658674341227382e+01,9.552975076159379242e+00,-3.091733457085149350e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.181642085313796997e-03,3.524972344782042910e+01,0.000000000000000000e+00
5.820000000000000000e+02,1.905665113038778102e+01,9.550197474451447732e+00,-3.093959040121832427e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.457245927304029465e-02,3.524972344782042910e+01,0.000000000000000000e+00
5.830000000000000000e+02,1.899671896455878795e+01,9.547347229749865605e+00,-3.093799361596951236e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.462790720164775848e-02,3.549972344782042910e+01,0.000000000000000000e+00
5.840000000000000000e+02,1.893680126824200016e+01,9.544206504681771008e+00,-3.091417205813647318e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.524256661534309387e-02,3.549972344782042910e+01,0.000000000000000000e+00
5.850000000000000000e+02,1.887689392609465244e+01,9.540873925794601362e+00,-3.088800796596946174e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.935655951499938965e-02,3.549972344782042910e+01,0.000000000000000000e+00
5.860000000000000000e+02,1.881701609538231423e+01,9.537053057161026359e+00,-3.083192598097640236e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.170303627848625183e-02,3.549972344782042910e+01,0.000000000000000000e+00
5.870000000000000000e+02,1.875718377574570894e+01,9.532573783293020853e+00,-3.075231054112000262e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.025451697409152985e-02,3.574972344782042910e+01,0.000000000000000000e+00
5.880000000000000000e+02,1.869737041383989862e+01,9.527845124011687261e+00,-3.069739521454885711e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.955424651503562927e-03,3.574972344782042910e+01,0.000000000000000000e+00
5.890000000000000000e+02,1.863756027225405631e+01,9.523075974200017058e+00,-3.066489580215692179e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.744295776821672916e-04,3.574972344782042910e+01,0.000000000000000000e+00
5.900000000000000000e+02,1.857776165699222304e+01,9.518164501589296833e+00,-3.063478825598194621e+00,1.999999999999997780e+00,2.000000000000000000e+00,-7.046096026897430420e-03,3.574972344782042910e+01,0.000000000000000000e+00
5.910000000000000000e+02,1.851797253384741282e+01,9.513138811897880132e+00,-3.061017957556322333e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.485076453536748886e-02,3.574972344782042910e+01,0.000000000000000000e+00
5.920000000000000000e+02,1.845815964918823227e+01,9.508405002404897388e+00,-3.062317775207723969e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.963036134839057922e-02,3.600467442350007019e+01,0.000000000000000000e+00
5.930000000000000000e+02,1.839832739326434918e+01,9.503922179177457963e+00,-3.064710844354975094e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.180006355047225952e-02,3.600467442350007019e+01,0.000000000000000000e+00
5.940000000000000000e+02,1.833847922986250012e+01,9.499656845885331435e+00,-3.067533253104973934e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.351055853068828583e-02,3.600467442350007019e+01,0.000000000000000000e+00
5.950000000000000000e+02,1.827861923933992117e+01,9.495560793179347314e+00,-3.070239768415933046e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.476392686367034912e-02,3.600467442350007019e+01,0.000000000000000000e+00
5.960000000000000000e+02,1.821874668485299154e+01,9.491652663836779524e+00,-3.073131973168616415e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.600396983325481415e-02,3.625467442350007019e+01,0.000000000000000000e+00
5.970000000000000000e+02,1.815886405467280795e+01,9.487902073007425940e+00,-3.075856169538778939e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.688740938901901245e-02,3.625467442350007019e+01,0.000000000000000000e+00
5.980000000000000000e+02,1.809897024052084191e+01,9.484334529168966910e+00,-3.078753656444536801e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.778353169560432434e-02,3.625467442350007019e+01,0.000000000000000000e+00
5.990000000000000000e+02,1.803906736809076250e+01,9.480922456154459610e+00,-3.081479695838413857e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.833109349012374878e-02,3.625467442350007019e+01,0.000000000000000000e+00
6.000000000000000000e+02,1.797915439629023382e+01,9.477692569323535210e+00,-3.084377899950322632e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.889427542686462402e-02,3.650962539917971128e+01,0.000000000000000000e+00
6.010000000000000000e+02,1.791923326337605715e+01,9.474617800185962224e+00,-3.087104236205830965e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.911013364791870117e-02,3.650962539917971128e+01,0.000000000000000000e+00
6.020000000000000000e+02,1.785930306545997226e+01,9.471725095614361933e+00,-3.090002567008527379e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.934217825531959534e-02,3.650962539917971128e+01,0.000000000000000000e+00
6.030000000000000000e+02,1.779936558293162463e+01,9.468987475382370178e+00,-3.092728958102060943e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.922718599438667297e-02,3.650962539917971128e+01,0.000000000000000000e+00
6.040000000000000000e+02,1.773942006123148474e+01,9.466431934208882737e+00,-3.095627312792287977e+00,1.999999999999997780e+00,2.000000000000000000e+00,-5.251580849289894104e-02,3.675962539917971128e+01,0.000000000000000000e+00
6.050000000000000000e+02,1.767946812800234824e+01,9.464031501179471562e+00,-3.098353714320413843e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.032972082495689392e-02,3.675962539917971128e+01,0.000000000000000000e+00
6.060000000000000000e+02,1.761949941525172747e+01,9.462105834305857499e+00,-3.103987917942387931e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.654407732188701630e-02,3.675962539917971128e+01,0.000000000000000000e+00
6.070000000000000000e+02,1.755951313809176284e+01,9.460834115444745507e+00,-3.111956617563992111e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.013639762997627258e-03,3.675962539917971128e+01,0.000000000000000000e+00
6.080000000000000000e+02,1.749952189172448058e+01,9.459809989904830019e+00,-3.117450475329289095e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.338495157659053802e-03,3.700962539917971128e+01,0.000000000000000000e+00
6.090000000000000000e+02,1.743952998853350778e+01,9.458825413748453315e+00,-3.120701280265388178e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.658729419112205505e-02,3.700962539917971128e+01,0.000000000000000000e+00
6.100000000000000000e+02,1.737953821451042558e+01,9.457839088660097815e+00,-3.122196645210437271e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.824288025498390198e-02,3.700962539917971128e+01,0.000000000000000000e+00
6.110000000000000000e+02,1.731955666017556794e+01,9.456370318707529421e+00,-3.118917840031588007e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.548117727041244507e-02,3.700962539917971128e+01,0.000000000000000000e+00
6.120000000000000000e+02,1.725959738089597550e+01,9.454168517907108438e+00,-3.111709867818152730e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.707692794501781464e-02,3.725962539917971128e+01,0.000000000000000000e+00
6.130000000000000000e+02,1.719966371048433729e+01,9.451352918829181604e+00,-3.103435630468923900e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.673369482159614563e-02,3.725962539917971128e+01,0.000000000000000000e+00
6.140000000000000000e+02,1.713974140854786654e+01,9.448300678080089554e+00,-3.097881226765318186e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.981124170124530792e-03,3.725962539917971128e+01,0.000000000000000000e+00
6.150000000000000000e+02,1.707982096073368439e+01,9.445212344088149692e+00,-3.094617895372774985e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.349517017137259245e-04,3.725962539917971128e+01,0.000000000000000000e+00
6.160000000000000000e+02,1.701990794753469061e+01,9.441983129880402004e+00,-3.091603977510341217e+00,1.999999999999997780e+00,2.000000000000000000e+00,-5.732859950512647629e-03,3.725962539917971128e+01,0.000000000000000000e+00
6.170000000000000000e+02,1.696000117428079790e+01,9.438640178304332551e+00,-3.089142239961797820e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.188175287097692490e-02,3.750962539917971128e+01,0.000000000000000000e+00
6.180000000000000000e+02,1.690007883898475427e+01,9.435589957634899605e+00,-3.090441775354437315e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.500555779784917831e-02,3.750962539917971128e+01,0.000000000000000000e+00
6.190000000000000000e+02,1.684014419081610114e+01,9.432791297450147994e+00,-3.092834739722689630e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.551978662610054016e-02,3.750962539917971128e+01,0.000000000000000000e+00
6.200000000000000000e+02,1.678019975450972723e+01,9.430210544562894981e+00,-3.095657106190313090e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.557535864412784576e-02,3.750962539917971128e+01,0.000000000000000000e+00
6.210000000000000000e+02,1.672024825483592636e+01,9.427799362378628700e+00,-3.098363603676085543e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.517427247017621994e-02,3.775962539917971128e+01,0.000000000000000000e+00
6.220000000000000000e+02,1.666028948013358857e+01,9.425576393249215812e+00,-3.101255800756149927e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.476034056395292282e-02,3.775962539917971128e+01,0.000000000000000000e+00
6.230000000000000000e+02,1.660032506353924120e+01,9.423511188349193546e+00,-3.103979993792411296e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.399009302258491516e-02,3.775962539917971128e+01,0.000000000000000000e+00
6.240000000000000000e+02,1.654035461462219203e+01,9.421629274599633064e+00,-3.106877479243441709e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.323283929377794266e-02,3.775962539917971128e+01,0.000000000000000000e+00
6.250000000000000000e+02,1.648037948283631593e+01,9.419903025810878461e+00,-3.109603518001387901e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.212712470442056656e-02,3.801457637485935237e+01,0.000000000000000000e+00
6.260000000000000000e+02,1.642039937875776801e+01,9.418359175548914664e+00,-3.112501721835076562e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.103719417005777359e-02,3.801457637485935237e+01,0.000000000000000000e+00
6.270000000000000000e+02,1.636041547871534974e+01,9.416970611302746264e+00,-3.115228057968820963e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.599891491234302521e-03,3.801457637485935237e+01,0.000000000000000000e+00
6.280000000000000000e+02,1.630042763693024810e+01,9.415764294609594742e+00,-3.118126388718218678e+00,1.999999999999997780e+00,2.000000000000000000e+00,-8.178832940757274628e-03,3.801457637485935237e+01,0.000000000000000000e+00
6.290000000000000000e+02,1.624043687440220651e+01,9.414713205805277596e+00,-3.120852779788420239e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.001970611512660980e-02,3.826457637485935237e+01,0.000000000000000000e+00
6.300000000000000000e+02,1.618044319596511826e+01,9.413844350133423688e+00,-3.123751134468434110e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.650528982281684875e-02,3.826457637485935237e+01,0.000000000000000000e+00
6.310000000000000000e+02,1.612044747019311686e+01,9.413130721567597448e+00,-3.126477535992088885e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.664278261363506317e-03,3.826457637485935237e+01,0.000000000000000000e+00
6.320000000000000000e+02,1.606044985366462186e+01,9.412599333193227835e+00,-3.129375895244008277e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.113756559789180756e-02,3.826457637485935237e+01,0.000000000000000000e+00
6.330000000000000000e+02,1.600045106297613984e+01,9.412223178157237413e+00,-3.132102298768294713e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.526132762432098389e-02,3.851457637485935237e+01,0.000000000000000000e+00
6.340000000000000000e+02,1.594045212223870500e+01,9.411885194990016856e+00,-3.133484920557906062e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.306774750351905823e-02,3.851457637485935237e+01,0.000000000000000000e+00
6.350000000000000000e+02,1.588045582654686427e+01,9.411224173831644890e+00,-3.131694804737730209e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.122398585081100464e-02,3.851457637485935237e+01,0.000000000000000000e+00
6.360000000000000000e+02,1.582046829533162580e+01,9.410021685240870681e+00,-3.126259925900205072e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.644576087594032288e-02,3.851457637485935237e+01,0.000000000000000000e+00
6.370000000000000000e+02,1.576049807107485634e+01,9.408139821346466647e+00,-3.118338281314865235e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.762746602296829224e-02,3.876457637485935237e+01,0.000000000000000000e+00
6.380000000000000000e+02,1.570054760928610982e+01,9.405707436695347923e+00,-3.110121501979425052e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.727297320961952209e-02,3.876457637485935237e+01,0.000000000000000000e+00
6.390000000000000000e+02,1.564062159722198331e+01,9.402732671698942113e+00,-3.101632592410763056e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.640801317989826202e-02,3.876457637485935237e+01,0.000000000000000000e+00
6.400000000000000000e+02,1.558070615986842888e+01,9.399548540657743700e+00,-3.096027546520999429e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.440244149416685104e-03,3.876457637485935237e+01,0.000000000000000000e+00
6.410000000000000000e+02,1.552079205488403879e+01,9.396339488343468105e+00,-3.092750319916174995e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.477979091461747885e-04,3.876457637485935237e+01,0.000000000000000000e+00
6.420000000000000000e+02,1.546088540368013398e+01,9.392994314769577358e+00,-3.089731899065388809e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.536970846354961395e-03,3.901457637485935237e+01,0.000000000000000000e+00
6.430000000000000000e+02,1.540097037911191080e+01,9.389804476002256095e+00,-3.089711898448149086e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.117401476949453354e-02,3.901457637485935237e+01,0.000000000000000000e+00
6.440000000000000000e+02,1.534103892463531515e+01,9.386938391094158618e+00,-3.092047359986496602e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.234230026602745056e-02,3.901457637485935237e+01,0.000000000000000000e+00
6.450000000000000000e+02,1.528109796128316056e+01,9.384278250800983656e+00,-3.094649431070567225e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.236345712095499039e-02,3.901457637485935237e+01,0.000000000000000000e+00
6.460000000000000000e+02,1.522114836051047781e+01,9.381820329938094005e+00,-3.097516673735679404e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.205935284495353699e-02,3.926457637485935237e+01,0.000000000000000000e+00
