1.400000000000000000e+01,4.331664981314740093e-01,-2.943259268270439696e-02,-7.013941768550768785e-02,1.703704298968581998e+00,0.000000000000000000e+00,-1.232092827558517456e-02,5.049509756796393134e-01,0.000000000000000000e+00
1.500000000000000000e+01,4.847389835329126706e-01,-3.344741273606911813e-02,-7.249907649462361547e-02,1.743992959707402424e+00,0.000000000000000000e+00,4.290170967578887939e-03,5.049509756796393134e-01,0.000000000000000000e+00
1.600000000000000000e+01,5.374239192452975322e-01,-3.766180098609357707e-02,-7.503288715368583439e-02,1.778803389818922609e+00,0.000000000000000000e+00,2.143274620175361633e-02,5.049509756796393134e-01,0.000000000000000000e+00
1.700000000000000000e+01,5.910910267571138910e-01,-4.178002706749223139e-02,-7.492181308489076486e-02,1.808880488990933788e+00,0.000000000000000000e+00,3.602179139852523804e-02,5.049509756796393134e-01,0.000000000000000000e+00
1.800000000000000000e+01,6.456207422109950800e-01,-4.561698592326947355e-02,-7.249506956202811381e-02,1.834867869546269903e+00,0.000000000000000000e+00,6.669820100069046021e-02,7.549509756796393134e-01,0.000000000000000000e+00
1.900000000000000000e+01,7.009165311068396020e-01,-4.884068308227551558e-02,-6.592354010857182089e-02,1.857321628941933644e+00,0.000000000000000000e+00,6.342457979917526245e-02,7.549509756796393134e-01,0.000000000000000000e+00
2.000000000000000000e+01,7.568873750154723190e-01,-5.109546836677192339e-02,-5.458310298776325453e-02,1.876722249559498623e+00,0.000000000000000000e+00,5.453681200742721558e-02,7.549509756796393134e-01,0.000000000000000000e+00
2.100000000000000000e+01,8.134207962602303388e-01,-5.277877837802554678e-02,-4.454457462075911423e-02,1.893484880427422468e+00,0.000000000000000000e+00,4.635958001017570496e-02,7.549509756796393134e-01,0.000000000000000000e+00
2.200000000000000000e+01,8.704309142767541196e-01,-5.414038249006367792e-02,-3.629171647247542154e-02,1.907968220891277156e+00,0.000000000000000000e+00,3.961267322301864624e-02,1.004950975679639313e+00,0.000000000000000000e+00
2.300000000000000000e+01,9.278538617235704278e-01,-5.508233641227243405e-02,-2.811665077388969536e-02,1.920482196331333435e+00,0.000000000000000000e+00,3.252905234694480896e-02,1.004950975679639313e+00,0.000000000000000000e+00
2.400000000000000000e+01,9.856315474187515857e-01,-5.560009041096057592e-02,-2.011648369262175606e-02,1.931294590178260551e+00,0.000000000000000000e+00,2.519949339330196381e-02,1.004950975679639313e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.043713366168502521e+00,-5.565002005175100769e-02,-1.191129406521351797e-02,1.940636774143785548e+00,0.000000000000000000e+00,1.720923185348510742e-02,1.004950975679639313e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.102056041083102400e+00,-5.553685237520604445e-02,-6.513710662627403281e-03,1.948708659286086053e+00,0.000000000000000000e+00,1.180929411202669144e-02,1.004950975679639313e+00,0.000000000000000000e+00
2.700000000000000000e+01,1.160624063255216942e+00,-5.542728365002323743e-02,-3.342977825038673245e-03,1.955682973856526008e+00,0.000000000000000000e+00,8.594771847128868103e-03,1.254950975679639313e+00,0.000000000000000000e+00
2.800000000000000000e+01,1.219386435081850406e+00,-5.519953075258510894e-02,-3.975432528431355195e-04,1.961708959468306812e+00,0.000000000000000000e+00,5.485126748681068420e-03,1.254950975679639313e+00,0.000000000000000000e+00
2.900000000000000000e+01,1.278316406912504144e+00,-5.484596660966560566e-02,2.299706604902549811e-03,1.966915564680423056e+00,0.000000000000000000e+00,2.495350781828165054e-03,1.254950975679639313e+00,0.000000000000000000e+00
3.000000000000000000e+01,1.337390495055117645e+00,-5.432568305575632278e-02,5.154754993583750972e-03,1.971414204335625531e+00,0.000000000000000000e+00,-8.124771993607282639e-04,1.254950975679639313e+00,0.000000000000000000e+00
3.100000000000000000e+01,1.396588986795889609e+00,-5.368438651448301929e-02,7.549382595309834729e-03,1.975301143698775741e+00,0.000000000000000000e+00,-3.787678666412830353e-03,1.504950975679639313e+00,0.000000000000000000e+00
3.200000000000000000e+01,1.455898363972346177e+00,-5.333293203454117504e-02,6.245770173342146507e-03,1.978659558413174313e+00,0.000000000000000000e+00,-2.854571212083101273e-03,1.504950975679639313e+00,0.000000000000000000e+00
3.300000000000000000e+01,1.515302486469649823e+00,-5.323088531628556580e-02,3.876443741332257116e-03,1.981561314355347436e+00,0.000000000000000000e+00,-6.326417205855250359e-04,1.504950975679639313e+00,0.000000000000000000e+00
3.400000000000000000e+01,1.574787604894893889e+00,-5.334414155457144896e-02,1.082201392269468293e-03,1.984068505474966049e+00,0.000000000000000000e+00,2.216705586761236191e-03,1.504950975679639313e+00,0.000000000000000000e+00
3.500000000000000000e+01,1.634342283941357499e+00,-5.359905664871605219e-02,-1.307887068351831772e-03,1.986234782527745102e+00,0.000000000000000000e+00,4.808793310075998306e-03,1.759901951359278627e+00,0.000000000000000000e+00
3.600000000000000000e+01,1.693957925360857875e+00,-5.357242788316307625e-02,4.511289142250518580e-06,1.988106501134546455e+00,0.000000000000000000e+00,3.496558405458927155e-03,1.759901951359278627e+00,0.000000000000000000e+00
3.700000000000000000e+01,1.753625234221846796e+00,-5.329931205692735319e-02,2.388063465381426269e-03,1.989723713733716037e+00,0.000000000000000000e+00,8.930293843150138855e-04,1.759901951359278627e+00,0.000000000000000000e+00
3.800000000000000000e+01,1.813336329293397942e+00,-5.281123756528807722e-02,5.196207506006814136e-03,1.991121026653195125e+00,0.000000000000000000e+00,-2.337264595553278923e-03,1.759901951359278627e+00,0.000000000000000000e+00
3.900000000000000000e+01,1.873085108904990470e+00,-5.218090344213424658e-02,7.597491138472549019e-03,1.992328340642676610e+00,0.000000000000000000e+00,-2.826546691358089447e-02,2.009901951359278627e+00,0.000000000000000000e+00
4.000000000000000000e+01,1.932869846274613890e+00,-5.183177362118304710e-02,6.284842771461535832e-03,1.993371490712269489e+00,0.000000000000000000e+00,-1.557004544883966446e-02,2.009901951359278627e+00,0.000000000000000000e+00
4.100000000000000000e+01,1.992684670712518535e+00,-5.172908122679180376e-02,3.895109847741270743e-03,1.994272798969419114e+00,0.000000000000000000e+00,-1.597012975253164768e-03,2.009901951359278627e+00,0.000000000000000000e+00
4.200000000000000000e+01,2.052524647897006282e+00,-5.184162253434575901e-02,1.079907623425788599e-03,1.995051552284100582e+00,0.000000000000000000e+00,1.298129837960004807e-02,2.009901951359278627e+00,0.000000000000000000e+00
4.300000000000000000e+01,2.112385934014380240e+00,-5.209677748954420068e-02,-1.327338567165270433e-03,1.995724415003726993e+00,0.000000000000000000e+00,2.727394551038742065e-02,2.009901951359278627e+00,0.000000000000000000e+00
4.400000000000000000e+01,2.172266490916134440e+00,-5.207074668395834244e-02,-1.444032571917830410e-05,1.996305785549351342e+00,0.000000000000000000e+00,5.104346573352813721e-02,2.259901951359278627e+00,0.000000000000000000e+00
4.500000000000000000e+01,2.232162697419452613e+00,-5.179809630210490540e-02,2.378788758845477944e-03,1.996808104523877470e+00,0.000000000000000000e+00,4.843391105532646179e-02,2.259901951359278627e+00,0.000000000000000000e+00
4.600000000000000000e+01,2.292068105026123792e+00,-5.101725402198865195e-02,7.930632354071353793e-03,1.997242120925410314e+00,0.000000000000000000e+00,4.223351925611495972e-02,2.259901951359278627e+00,0.000000000000000000e+00
4.700000000000000000e+01,2.351973376731893772e+00,-4.956963035550376873e-02,1.586861790300076944e-02,1.997617122162377523e+00,0.000000000000000000e+00,3.304064646363258362e-02,2.259901951359278627e+00,0.000000000000000000e+00
4.800000000000000000e+01,2.411873510310698521e+00,-4.757698285438462238e-02,2.408130096700855996e-02,1.997941132792460328e+00,0.000000000000000000e+00,2.639020793139934540e-02,2.509901951359278627e+00,0.000000000000000000e+00
4.900000000000000000e+01,2.471762323133584793e+00,-4.504465918298387189e-02,3.256238442120633347e-02,1.998221086238096245e+00,0.000000000000000000e+00,1.224725227802991867e-02,2.509901951359278627e+00,0.000000000000000000e+00
5.000000000000000000e+01,2.531649989401799861e+00,-4.230441482401074010e-02,3.816138956857245690e-02,1.998462973153051214e+00,0.000000000000000000e+00,6.441968027502298355e-03,2.509901951359278627e+00,0.000000000000000000e+00
5.100000000000000000e+01,2.591543303007276311e+00,-3.954002103932966611e-02,4.143546732338036775e-02,1.998671969614922217e+00,0.000000000000000000e+00,-1.847432344220578671e-03,2.509901951359278627e+00,0.000000000000000000e+00
5.200000000000000000e+01,2.651436028774846410e+00,-3.663984887248462191e-02,4.445171449797297170e-02,1.998852547886726505e+00,0.000000000000000000e+00,-7.647511549293994904e-03,2.759901951359278627e+00,0.000000000000000000e+00
5.300000000000000000e+01,2.711341029366775235e+00,-3.389517167102128886e-02,4.447109956665463992e-02,1.999008572117738858e+00,0.000000000000000000e+00,-1.035785302519798279e-02,2.759901951359278627e+00,0.000000000000000000e+00
5.400000000000000000e+01,2.771264417727774987e+00,-3.147427537473054121e-02,4.213664771451271218e-02,1.999143381031456945e+00,0.000000000000000000e+00,-1.044383272528648376e-02,2.759901951359278627e+00,0.000000000000000000e+00
5.500000000000000000e+01,2.831199548426348134e+00,-2.925921616060631059e-02,3.953586279744569082e-02,1.999259859370109638e+00,0.000000000000000000e+00,-1.006684359163045883e-02,2.759901951359278627e+00,0.000000000000000000e+00
5.600000000000000000e+01,2.891145064210337789e+00,-2.724622266640268700e-02,3.666983313873578565e-02,1.999360499624533993e+00,0.000000000000000000e+00,-2.861203998327255249e-02,3.009901951359278627e+00,0.000000000000000000e+00
5.700000000000000000e+01,2.951098655599934784e+00,-2.539659251334906026e-02,3.395363099224622816e-02,1.999447455370364501e+00,0.000000000000000000e+00,-1.603926531970500946e-02,3.009901951359278627e+00,0.000000000000000000e+00
5.800000000000000000e+01,3.011060114122940501e+00,-2.373255031144428859e-02,3.105933679614692952e-02,1.999522587351858061e+00,0.000000000000000000e+00,-3.125045215710997581e-03,3.009901951359278627e+00,0.000000000000000000e+00
5.900000000000000000e+01,3.071027812105581400e+00,-2.222509560403249096e-02,2.833491569819534053e-02,1.999587503299495639e+00,0.000000000000000000e+00,9.759148582816123962e-03,3.009901951359278627e+00,0.000000000000000000e+00
6.000000000000000000e+01,3.131001637902806056e+00,-2.090038335616426629e-02,2.543772692061964727e-02,1.999643592333405717e+00,0.000000000000000000e+00,4.459634050726890564e-02,3.264852927038917940e+00,0.000000000000000000e+00
6.100000000000000000e+01,3.190973752811991027e+00,-1.943833942523080088e-02,2.544759331700062119e-02,1.999692054688796627e+00,0.000000000000000000e+00,4.315178096294403076e-02,3.264852927038917940e+00,0.000000000000000000e+00
6.200000000000000000e+01,3.250928935294515210e+00,-1.736715886529987402e-02,3.052686131515611190e-02,1.999733927399490740e+00,0.000000000000000000e+00,3.614532947540283203e-02,3.264852927038917940e+00,0.000000000000000000e+00
6.300000000000000000e+01,3.310857143889162746e+00,-1.459470671548551528e-02,3.837305503460114453e-02,1.999770106489151766e+00,0.000000000000000000e+00,2.573836408555507660e-02,3.264852927038917940e+00,0.000000000000000000e+00
6.400000000000000000e+01,3.370759443056067450e+00,-1.128917835708865419e-02,4.627925390807931250e-02,1.999801366145071313e+00,0.000000000000000000e+00,-8.789230138063430786e-03,3.514852927038917940e+00,0.000000000000000000e+00
6.500000000000000000e+01,3.430659846858646223e+00,-7.931670207589166383e-03,5.026489504017714327e-02,1.999828375284807835e+00,0.000000000000000000e+00,-4.307610448449850082e-03,3.514852927038917940e+00,0.000000000000000000e+00
6.600000000000000000e+01,3.490580461419483527e+00,-4.942899010488015568e-03,4.927666364027060569e-02,1.999851711870187509e+00,0.000000000000000000e+00,5.399431567639112473e-03,3.514852927038917940e+00,0.000000000000000000e+00
6.700000000000000000e+01,3.550513888335005142e+00,-2.207360677054182475e-03,4.724461919092586004e-02,1.999871875274964683e+00,0.000000000000000000e+00,1.636556535959243774e-02,3.514852927038917940e+00,0.000000000000000000e+00
6.800000000000000000e+01,3.610436422326666950e+00,7.679506269391328695e-04,4.864486445943878856e-02,1.999889296970795094e+00,0.000000000000000000e+00,2.372188866138458252e-02,3.514852927038917940e+00,0.000000000000000000e+00
6.900000000000000000e+01,3.670347616158883053e+00,3.973112344221671130e-03,5.106512271110231344e-02,1.999904349760190492e+00,0.000000000000000000e+00,4.419276863336563110e-02,3.764852927038917940e+00,0.000000000000000000e+00
7.000000000000000000e+01,3.730246205162830009e+00,7.412228131323007028e-03,5.418859436285079073e-02,1.999917355754026849e+00,0.000000000000000000e+00,3.775199130177497864e-02,3.764852927038917940e+00,0.000000000000000000e+00
7.100000000000000000e+01,3.790105213278411878e+00,1.148463551750083730e-02,6.110377117032853717e-02,1.999928593264312715e+00,0.000000000000000000e+00,2.697362937033176422e-02,3.764852927038917940e+00,0.000000000000000000e+00
7.200000000000000000e+01,3.849921609587534377e+00,1.614638855572973070e-02,6.911891354494802131e-02,1.999938302759720621e+00,0.000000000000000000e+00,1.453607995063066483e-02,3.764852927038917940e+00,0.000000000000000000e+00
7.300000000000000000e+01,3.909705046981812426e+00,2.121898468807734486e-02,7.604935084206242146e-02,1.999946692011314475e+00,0.000000000000000000e+00,2.757113194093108177e-03,4.014852927038917940e+00,0.000000000000000000e+00
7.400000000000000000e+01,3.969486251504473540e+00,2.632067217193915371e-02,7.986370872944519028e-02,1.999953940538590880e+00,0.000000000000000000e+00,-5.995166022330522537e-03,4.014852927038917940e+00,0.000000000000000000e+00
7.500000000000000000e+01,4.029261691525982236e+00,3.149169178679650516e-02,8.249066207740843315e-02,1.999960203450972251e+00,0.000000000000000000e+00,-1.364963687956333160e-02,4.014852927038917940e+00,0.000000000000000000e+00
7.600000000000000000e+01,4.089063108081700371e+00,3.635449455406452451e-02,8.122813343590767898e-02,1.999965614766954225e+00,0.000000000000000000e+00,-1.718790829181671143e-02,4.014852927038917940e+00,0.000000000000000000e+00
7.700000000000000000e+01,4.148885097062719574e+00,4.095980062152265733e-02,7.884465903096803119e-02,1.999970290281934071e+00,0.000000000000000000e+00,-1.937344111502170563e-02,4.269803902718557254e+00,0.000000000000000000e+00
7.800000000000000000e+01,4.208723771844041117e+00,4.534490625673509578e-02,7.602518666607671616e-02,1.999974330046087267e+00,0.000000000000000000e+00,-2.091439999639987946e-02,4.269803902718557254e+00,0.000000000000000000e+00
7.900000000000000000e+01,4.268574808561649725e+00,4.955958321681774165e-02,7.331973075443107279e-02,1.999977820505316917e+00,0.000000000000000000e+00,-2.239879220724105835e-02,4.269803902718557254e+00,0.000000000000000000e+00
8.000000000000000000e+01,4.328438913418715117e+00,5.358585897885613514e-02,7.042796086631263053e-02,1.999980836351087143e+00,0.000000000000000000e+00,-2.351493947207927704e-02,4.269803902718557254e+00,0.000000000000000000e+00
8.100000000000000000e+01,4.388313503231720425e+00,5.745440167881771254e-02,6.770396055578427330e-02,1.999983442118727028e+00,0.000000000000000000e+00,-2.464000880718231201e-02,4.519803902718557254e+00,0.000000000000000000e+00
8.200000000000000000e+01,4.448199716095407652e+00,6.113983002449231707e-02,6.480657119248736664e-02,1.999985693568406608e+00,0.000000000000000000e+00,-2.541503123939037323e-02,4.519803902718557254e+00,0.000000000000000000e+00
8.300000000000000000e+01,4.508095358397803842e+00,6.466976975070834466e-02,6.208058510767144184e-02,1.999987638878334861e+00,0.000000000000000000e+00,-2.620501630008220673e-02,4.519803902718557254e+00,0.000000000000000000e+00
8.400000000000000000e+01,4.568001513725905127e+00,6.801753071351981927e-02,5.918241429480500942e-02,1.999989319675711696e+00,0.000000000000000000e+00,-2.664731629192829132e-02,4.519803902718557254e+00,0.000000000000000000e+00
8.500000000000000000e+01,4.627916182561370384e+00,7.121018709589342632e-02,5.645610076960735219e-02,1.999990771927500521e+00,0.000000000000000000e+00,-2.710560522973537445e-02,4.774754878398196567e+00,0.000000000000000000e+00
8.600000000000000000e+01,4.687840315195988872e+00,7.422079774554815601e-02,5.355778739971576996e-02,1.999992026710073700e+00,0.000000000000000000e+00,-2.721671387553215027e-02,4.774754878398196567e+00,0.000000000000000000e+00
8.700000000000000000e+01,4.747772072563283707e+00,7.707634063620628917e-02,5.083141003310943928e-02,1.999993110874209945e+00,0.000000000000000000e+00,-2.734407782554626465e-02,4.774754878398196567e+00,0.000000000000000000e+00
8.800000000000000000e+01,4.807712257554366708e+00,7.974982294939017557e-02,4.793306693961654763e-02,1.999994047619666482e+00,0.000000000000000000e+00,-2.712441049516201019e-02,4.774754878398196567e+00,0.000000000000000000e+00
8.900000000000000000e+01,4.867659185349140216e+00,8.226821221653157767e-02,4.520667503899807732e-02,1.999994856991625047e+00,0.000000000000000000e+00,-5.088580027222633362e-02,5.024754878398196567e+00,0.000000000000000000e+00
9.000000000000000000e+01,4.927614436285469246e+00,8.457912138185598450e-02,4.201588671657487811e-02,1.999995556309633660e+00,0.000000000000000000e+00,-3.828177973628044128e-02,5.024754878398196567e+00,0.000000000000000000e+00
9.100000000000000000e+01,4.987590276295834180e+00,8.626631942851556434e-02,3.508380116006223903e-02,1.999996160538223489e+00,0.000000000000000000e+00,-2.141050621867179871e-02,5.024754878398196567e+00,0.000000000000000000e+00
9.200000000000000000e+01,5.047579440555069574e+00,8.739253321419708509e-02,2.735594394129598622e-02,1.999996682607130927e+00,0.000000000000000000e+00,-3.222418949007987976e-03,5.024754878398196567e+00,0.000000000000000000e+00
9.300000000000000000e+01,5.107570311565089227e+00,8.843318342071722349e-02,2.311354805287030648e-02,1.999997133687978046e+00,0.000000000000000000e+00,1.161489170044660568e-02,5.024754878398196567e+00,0.000000000000000000e+00
9.400000000000000000e+01,5.167562873029253545e+00,8.937147034480806551e-02,1.990384839504011003e-02,1.999997523433330926e+00,0.000000000000000000e+00,3.993558883666992188e-02,5.274754878398196567e+00,0.000000000000000000e+00
9.500000000000000000e+01,5.227552508120349550e+00,9.047610184149043611e-02,1.984426457979417482e-02,1.999997860183253318e+00,0.000000000000000000e+00,3.891031071543693542e-02,5.274754878398196567e+00,0.000000000000000000e+00
9.600000000000000000e+01,5.287527170383842012e+00,9.220149205134149650e-02,2.490666803365515145e-02,1.999998151143772107e+00,0.000000000000000000e+00,3.225975856184959412e-02,5.274754878398196567e+00,0.000000000000000000e+00
9.700000000000000000e+01,5.347477553536244876e+00,9.463315821722741161e-02,3.274874209243702761e-02,1.999998402541079079e+00,0.000000000000000000e+00,2.219160087406635284e-02,5.274754878398196567e+00,0.000000000000000000e+00
9.800000000000000000e+01,5.407403953996197998e+00,9.760016458551533380e-02,4.065418836927198881e-02,1.999998619754762119e+00,0.000000000000000000e+00,1.153399702161550522e-02,5.524754878398196567e+00,0.000000000000000000e+00
9.900000000000000000e+01,5.467326572400253326e+00,1.006454683013191381e-01,4.493217248136167907e-02,1.999998807432922465e+00,0.000000000000000000e+00,4.353555385023355484e-03,5.524754878398196567e+00,0.000000000000000000e+00
1.000000000000000000e+02,5.527244028575084123e+00,1.037906063618280750e-01,4.814940290198774925e-02,1.999998969591638476e+00,0.000000000000000000e+00,-1.885076053440570831e-03,5.524754878398196567e+00,0.000000000000000000e+00
1.010000000000000000e+02,5.587156152215694505e+00,1.070357347512057716e-01,5.065415154163133843e-02,1.999999109700903333e+00,0.000000000000000000e+00,-7.523050066083669662e-03,5.524754878398196567e+00,0.000000000000000000e+00
1.020000000000000000e+02,5.647083618737316790e+00,1.099828887202740635e-01,4.936466401876674764e-02,1.999999230758880753e+00,0.000000000000000000e+00,-2.741187438368797302e-02,5.774754878398196567e+00,0.000000000000000000e+00
1.030000000000000000e+02,5.707023065638018089e+00,1.126763303382644077e-01,4.697442237903173140e-02,1.999999335356059671e+00,0.000000000000000000e+00,-1.982033811509609222e-02,5.774754878398196567e+00,0.000000000000000000e+00
1.040000000000000000e+02,5.766971958633446249e+00,1.151509442126864430e-01,4.415292830739149521e-02,1.999999425730689229e+00,0.000000000000000000e+00,-3.978266846388578415e-03,5.774754878398196567e+00,0.000000000000000000e+00
1.050000000000000000e+02,5.826927632352984610e+00,1.174555852388862315e-01,4.144675206106828574e-02,1.999999503816673574e+00,0.000000000000000000e+00,8.091433905065059662e-03,5.774754878398196567e+00,0.000000000000000000e+00
1.060000000000000000e+02,5.886890254827747526e+00,1.195718310352864994e-01,3.855468434519854909e-02,1.999999571284954758e+00,0.000000000000000000e+00,4.110917448997497559e-02,6.024754878398196567e+00,0.000000000000000000e+00
1.070000000000000000e+02,5.946847885877630802e+00,1.218228600462709366e-01,3.856638998386335143e-02,1.999999629579270133e+00,0.000000000000000000e+00,3.888657689094543457e-02,6.024754878398196567e+00,0.000000000000000000e+00
1.080000000000000000e+02,6.006779274266220270e+00,1.246816622399239266e-01,4.364706750695120097e-02,1.999999679947044973e+00,0.000000000000000000e+00,3.110258653759956360e-02,6.024754878398196567e+00,0.000000000000000000e+00
1.090000000000000000e+02,6.066673338267355220e+00,1.282408750562093747e-01,5.149467564213981718e-02,1.999999723466086454e+00,0.000000000000000000e+00,1.991828344762325287e-02,6.024754878398196567e+00,0.000000000000000000e+00
1.100000000000000000e+02,6.126551277548090368e+00,1.320657906295455430e-01,5.695866995196487842e-02,1.999999761067647874e+00,0.000000000000000000e+00,1.080712489783763885e-02,6.279705854077835880e+00,0.000000000000000000e+00
1.110000000000000000e+02,6.186426179550625015e+00,1.359378778036658686e-01,6.020082122468074781e-02,1.999999793556355820e+00,0.000000000000000000e+00,3.827086417004466057e-03,6.279705854077835880e+00,0.000000000000000000e+00
1.120000000000000000e+02,6.246291501191319817e+00,1.399552750944642321e-01,6.320897997254318335e-02,1.999999821627427732e+00,0.000000000000000000e+00,-3.065548604354262352e-03,6.279705854077835880e+00,0.000000000000000000e+00
1.130000000000000000e+02,6.306148954971612319e+00,1.440882433014861186e-01,6.566886702082970484e-02,1.999999845881549554e+00,0.000000000000000000e+00,-9.533229283988475800e-03,6.279705854077835880e+00,0.000000000000000000e+00
1.140000000000000000e+02,6.366025778893681597e+00,1.479295428884528363e-01,6.436864974533018646e-02,1.999999866837729234e+00,0.000000000000000000e+00,-1.202883943915367126e-02,6.529705854077835880e+00,0.000000000000000000e+00
1.150000000000000000e+02,6.425918215498547248e+00,1.515198284071811730e-01,6.197541147791748445e-02,1.999999884944402728e+00,0.000000000000000000e+00,-1.320630498230457306e-02,6.529705854077835880e+00,0.000000000000000000e+00
1.160000000000000000e+02,6.485823309987666541e+00,1.548925130229907299e-01,5.915292988494971066e-02,1.999999900589030544e+00,0.000000000000000000e+00,-1.374907884746789932e-02,6.529705854077835880e+00,0.000000000000000000e+00
1.170000000000000000e+02,6.545737704805918433e+00,1.580958042262923247e-01,5.644638297224925660e-02,1.999999914106387777e+00,0.000000000000000000e+00,-1.423881482332944870e-02,6.529705854077835880e+00,0.000000000000000000e+00
1.180000000000000000e+02,6.605661860291171195e+00,1.611110252365549611e-01,5.355416449516208627e-02,1.999999925785729049e+00,0.000000000000000000e+00,-1.436175871640443802e-02,6.529705854077835880e+00,0.000000000000000000e+00
1.190000000000000000e+02,6.665593741960504026e+00,1.639685836319693668e-01,5.082996218122950993e-02,1.999999935876977553e+00,0.000000000000000000e+00,-1.449440140277147293e-02,6.779705854077835880e+00,0.000000000000000000e+00
1.200000000000000000e+02,6.725534077957754597e+00,1.666429524367421533e-01,4.793247272689983574e-02,1.999999944596073664e+00,0.000000000000000000e+00,-1.427734643220901489e-02,6.779705854077835880e+00,0.000000000000000000e+00
1.210000000000000000e+02,6.785481153948443200e+00,1.691617343302452836e-01,4.520643225995023967e-02,1.999999952129594805e+00,0.000000000000000000e+00,-1.407552696764469147e-02,6.779705854077835880e+00,0.000000000000000000e+00
1.220000000000000000e+02,6.845435612702600814e+00,1.714982004774646962e-01,4.230822771715250785e-02,1.999999958638749575e+00,0.000000000000000000e+00,-1.352608669549226761e-02,6.779705854077835880e+00,0.000000000000000000e+00
1.230000000000000000e+02,6.905395919651618364e+00,1.736794448460544371e-01,3.958189130464201400e-02,1.999999964262825003e+00,0.000000000000000000e+00,-1.299274992197751999e-02,7.034656829757475194e+00,0.000000000000000000e+00
1.240000000000000000e+02,6.965362576896923841e+00,1.756785099047725451e-01,3.668356046220029587e-02,1.999999969122169707e+00,0.000000000000000000e+00,-1.211217045783996582e-02,7.034656829757475194e+00,0.000000000000000000e+00
1.250000000000000000e+02,7.025334206395208447e+00,1.775223993411371992e-01,3.395716937487469611e-02,1.999999973320767399e+00,0.000000000000000000e+00,-1.149377506226301193e-02,7.034656829757475194e+00,0.000000000000000000e+00
1.260000000000000000e+02,7.085311160222472537e+00,1.791841101523509172e-01,3.105881470900371047e-02,1.999999976948462654e+00,0.000000000000000000e+00,-1.003641728311777115e-02,7.034656829757475194e+00,0.000000000000000000e+00
1.270000000000000000e+02,7.145292212929175157e+00,1.806906345014089588e-01,2.833241320916404446e-02,1.999999980082884043e+00,0.000000000000000000e+00,-2.740175463259220123e-02,7.284656829757475194e+00,0.000000000000000000e+00
