2.086980000000000146e+01,9.850004999999999455e+00,3.558211000000000013e+00,3.204365897159585419e+00
2.067019000000000162e+01,9.837457999999999814e+00,3.589090999999999809e+00,3.206733717927869431e+00
2.047092599999999862e+01,9.823985000000000412e+00,3.615133999999999848e+00,3.208819289191201296e+00
2.027153500000000008e+01,9.810617999999999839e+00,3.637128000000000139e+00,3.208074608737490951e+00
2.007205899999999943e+01,9.797428000000000026e+00,3.655720000000000081e+00,3.207118530855596727e+00
1.987266500000000136e+01,9.784444000000000585e+00,3.671451999999999938e+00,3.206101387275766434e+00
1.967324199999999834e+01,9.771665000000000489e+00,3.684772999999999854e+00,3.205070272783442586e+00
1.947375900000000115e+01,9.759088000000000207e+00,3.696060000000000123e+00,3.204049264835493904e+00
1.927431699999999992e+01,9.746717000000000297e+00,3.705627999999999922e+00,3.203038299974942493e+00
1.907484200000000030e+01,9.734545999999999921e+00,3.713741999999999877e+00,3.202037439514786143e+00
1.887533699999999826e+01,9.722571999999999548e+00,3.720626000000000211e+00,3.201048677760347960e+00
1.867585700000000060e+01,9.710796000000000205e+00,3.726468000000000114e+00,3.200075007737817945e+00
1.847633799999999837e+01,9.699211000000000027e+00,3.731428000000000189e+00,3.199114373877615769e+00
1.827680799999999905e+01,9.687815999999999761e+00,3.735638999999999932e+00,3.198170827379636538e+00
1.807729099999999889e+01,9.676610000000000156e+00,3.739215000000000177e+00,3.197243368554478327e+00
1.787773800000000080e+01,9.665585000000000093e+00,3.742252000000000134e+00,3.196332994442320885e+00
1.767818300000000065e+01,9.654740000000000322e+00,3.744832000000000161e+00,3.195441646951040493e+00
1.747863100000000003e+01,9.644073000000000562e+00,3.747024000000000132e+00,3.194568434855748151e+00
1.727905099999999905e+01,9.633575999999999695e+00,3.748886999999999858e+00,3.193716245923799324e+00
1.707947000000000060e+01,9.623248000000000246e+00,3.750468999999999831e+00,3.192883135546387585e+00
1.687988500000000158e+01,9.613084999999999880e+00,3.751813999999999982e+00,3.192070101073224198e+00
1.668028400000000033e+01,9.603080999999999534e+00,3.752956999999999876e+00,3.191279089078368436e+00
1.648067899999999852e+01,9.593232999999999677e+00,3.753928000000000154e+00,3.190509150864095034e+00
1.628106500000000167e+01,9.583536999999999750e+00,3.754754000000000147e+00,3.189761283957429860e+00
1.608144700000000071e+01,9.573987999999999943e+00,3.755456000000000127e+00,3.189035439703340913e+00
1.588181999999999938e+01,9.564581000000000444e+00,3.756051999999999946e+00,3.188330666775242239e+00
1.568218199999999918e+01,9.555312999999999946e+00,3.756559000000000204e+00,3.187648915592006471e+00
1.548254799999999953e+01,9.546179999999999666e+00,3.756990000000000052e+00,3.186989233313369141e+00
1.528290100000000074e+01,9.537174999999999514e+00,3.757356000000000140e+00,3.186351618560923082e+00
1.508324400000000054e+01,9.528294999999999959e+00,3.757667000000000090e+00,3.185736980744623636e+00
1.488359600000000071e+01,9.519536000000000442e+00,3.757931999999999828e+00,3.185144410193260445e+00
1.468393000000000015e+01,9.510892999999999375e+00,3.758157000000000192e+00,3.184573905484501921e+00
1.448425899999999977e+01,9.502361999999999753e+00,3.758347999999999800e+00,3.184025380403990191e+00
1.428459699999999977e+01,9.493937999999999988e+00,3.758510999999999935e+00,3.183498920577713331e+00
1.408491399999999949e+01,9.485616999999999521e+00,3.758649000000000129e+00,3.182994483229921290e+00
1.388523400000000052e+01,9.477394999999999570e+00,3.758766000000000052e+00,3.182511069329951425e+00
1.368555899999999959e+01,9.469267000000000323e+00,3.758865999999999818e+00,3.182049678083209265e+00
1.348586000000000062e+01,9.461228000000000193e+00,3.758951000000000153e+00,3.181609350334255293e+00
1.328617400000000082e+01,9.453276000000000678e+00,3.759023000000000003e+00,3.181190005601377102e+00
1.308648699999999998e+01,9.445406000000000191e+00,3.759084999999999788e+00,3.180790685021631425e+00
1.288677299999999981e+01,9.437613000000000696e+00,3.759136999999999951e+00,3.180412387699428134e+00
1.268708499999999972e+01,9.429894000000000887e+00,3.759180999999999884e+00,3.180053153454594383e+00
1.248738700000000001e+01,9.422243999999999176e+00,3.759218999999999866e+00,3.179713904119420231e+00
1.228765899999999966e+01,9.414659999999999584e+00,3.759250999999999898e+00,3.179393641265619852e+00
1.208797200000000061e+01,9.407139000000000806e+00,3.759278000000000119e+00,3.179092440585706836e+00
1.188826300000000025e+01,9.399675000000000225e+00,3.759300999999999782e+00,3.178810226576228803e+00
1.168852700000000056e+01,9.392265999999999337e+00,3.759320999999999913e+00,3.178545075113773155e+00
1.148883900000000047e+01,9.384909000000000390e+00,3.759338000000000068e+00,3.178297911124668751e+00
1.128912000000000049e+01,9.377599000000000018e+00,3.759351999999999805e+00,3.178067735801549887e+00
1.108938500000000005e+01,9.370331999999999439e+00,3.759364000000000150e+00,3.177853586480556825e+00
